id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31444945,Charming Open-concept Studio Apartment,2502595,LEVEL Furnished Living,,Downtown,49.27881,-123.12197,Entire home/apt,501,1,3,2019-09-08,0.83,19,358
31444953,Fully Furnished One Bedroom Apartment,2502595,LEVEL Furnished Living,,Downtown,49.27711,-123.12348,Entire home/apt,550,1,6,2019-09-04,0.79,19,356
31445122,Stunning One Bedroom Condo in Yaletown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.2791,-123.12268,Entire home/apt,550,1,3,2019-09-08,0.65,19,352
31445146,Furnished and Serviced One Bedroom Apartment,2502595,LEVEL Furnished Living,,Downtown,49.27837,-123.12349,Entire home/apt,550,1,2,2019-09-01,0.53,19,359
31450096,Charlee's Guest House,235596458,Nichole,,Hastings-Sunrise,49.28681,-123.04622,Entire home/apt,101,2,45,2019-09-15,6.28,1,233
31465953,Hidden gem 1 BR suite in the House of Music,41073756,Clare,,Kerrisdale,49.23422,-123.16536,Entire home/apt,98,2,33,2019-09-08,4.13,1,43
31466774,Lovely & Trendy East-Van Gem! *Newly Renovated*,50996930,Elizabeth,,Grandview-Woodland,49.26356,-123.07614,Entire home/apt,113,1,27,2019-09-11,3.48,1,236
31468612,Yaletown Modern Two-bedrooms,25240822,Ying,,Downtown,49.27736,-123.12738,Entire home/apt,109,30,2,2019-06-30,0.35,1,112
31474318,Ace House,235800743,Raymond,,Renfrew-Collingwood,49.25426,-123.02799,Entire home/apt,95,1,29,2019-09-06,4.07,1,117
31474718,2 Bedroom Apartment Awesome View in Yaletown,235720374,Albina & Luis,,Downtown,49.27468,-123.12731,Entire home/apt,220,1,37,2019-08-17,4.74,1,0
31489238,Exquisite 1-BR with Private Patio & Laneway Access,42595144,Arthur,,Renfrew-Collingwood,49.24135,-123.0577,Entire home/apt,75,30,1,2019-07-15,0.46,1,290
31494152,Panoramic mountain & ocean view * Parking included,21302290,Rob,,Downtown Eastside,49.28248,-123.1091,Entire home/apt,225,3,21,2019-09-15,6.18,1,42
31512500,Best place on earth - Vancouver,193424322,Mary,,West End,49.28521,-123.127,Private room,150,31,0,,,1,362
31521107,"Park-side spacious 2 bdr 3 beds Unit, 400 SQF",234213007,Weiying,,Killarney,49.21282,-123.03503,Entire home/apt,85,1,41,2019-09-16,5.30,1,304
31523939,Visit Restaurants Near Dual Family-Friendly Condos Downtown,236221878,Ashley,,Downtown,49.27872,-123.12359,Entire home/apt,919,1,5,2019-08-25,0.66,1,143
31534706,New East Van Bedroom w Mountain Ocean City Views!,909757,Kelly,,Downtown Eastside,49.28085,-123.08356,Private room,105,1,0,,,2,156
31539143,Vancouver Luxury Beach Loft w/ Parking,162834463,Oliver,,Kitsilano,49.27086,-123.16714,Entire home/apt,148,2,34,2019-09-01,4.36,1,0
31542303,"Master Room Queen Bed,Vancouver W Prime Location",236411620,Yuqing,,Marpole,49.21162,-123.13356,Private room,45,1,31,2019-09-13,4.67,2,151
31542902,Sunny's Awe-inspiring 3 bedrooms in Dunbar,30595306,Teresa,,Dunbar Southlands,49.24423,-123.18439,Entire home/apt,140,1,27,2019-09-16,3.57,1,245
31543440,Stylish one bedroom apartment in Yaletown,59197315,Sid,,Downtown,49.27414,-123.12717,Entire home/apt,324,9,1,2019-02-18,0.14,1,14
31544772,Immaculate Small Condo,55791598,Adam,,Mount Pleasant,49.27017,-123.10501,Entire home/apt,124,30,0,,,1,87
31555667,Cambie Village modern space,236516622,Cliff,,Riley Park,49.25041,-123.11067,Entire home/apt,101,2,48,2019-09-15,6.79,1,47
31558615,❤️ Vancouver’s Beautiful. 15 Minutes to Downtown. ❤️,186926761,Nancy,,Kensington-Cedar Cottage,49.23539,-123.06831,Entire home/apt,209,2,13,2019-08-22,1.81,1,259
31563880,Cute One-Bedroom East Vancouver Suite,126511518,Victoria,,Hastings-Sunrise,49.28461,-123.04426,Entire home/apt,79,2,29,2019-09-15,3.70,1,27
31570080,Cozy 1BD+ bath in Heart of Kitsilano,236643389,Erica,,Kitsilano,49.26563,-123.18499,Private room,79,2,6,2019-05-01,0.82,1,0
31573454,3 Bedroom | Modern Studio | Commercial Drive,235298071,Rachel,,Grandview-Woodland,49.26994,-123.07017,Entire home/apt,185,1,48,2019-09-12,6.23,1,68
31573828,Beautiful private room in downtown Vancouver,12512369,Pifa,,West End,49.28863,-123.13783,Private room,70,1,5,2019-09-14,2.27,1,55
31574612,Beautiful Luxury Suite in the Heart of Downtown,45059706,Jay,,Downtown,49.27611,-123.11712,Entire home/apt,155,1,20,2019-09-10,2.61,2,2
31585180,Master with en-suite in spacious shared house,9605178,Anna,,Hastings-Sunrise,49.27047,-123.03986,Private room,50,60,0,,,1,89
31590235,*FRESH!* Designer-White 1br 1ba DT Entire Apt,232567624,Cin,,Downtown,49.27791,-123.12921,Entire home/apt,179,1,30,2019-09-02,3.70,2,76
31622377,"2BR DT w/King Bed, pool, gym, parking, RogersArena",237070837,Brian,,Downtown,49.27974,-123.10889,Entire home/apt,124,1,43,2019-08-31,5.92,2,36
31646440,6 Bed Waterfront Sub-Penthouse w/ Stunning Views!,74806205,Terry,,Downtown,49.27382,-123.11231,Entire home/apt,1311,5,1,2019-06-07,0.29,7,161
31646868,Quiet Garden Suite Apartment Mount Pleasant,12476702,Sarah,,Mount Pleasant,49.25855,-123.10938,Entire home/apt,131,5,4,2019-06-03,0.83,1,73
31650679,3 Bedrooms/3 Baths House in Downtown Vancouver,237305330,Mary,,Downtown,49.27859,-123.10807,Entire home/apt,800,3,6,2019-08-27,0.84,1,144
31653137,Cozy Loft in the Center of Gastown with A/C,237328530,Nick,,Downtown Eastside,49.28352,-123.1033,Entire home/apt,225,1,51,2019-09-15,6.95,1,156
31667932,Waterfront Complex across from Seawall min 1 month,26012101,Leah,,Downtown,49.27501,-123.11963,Entire home/apt,200,30,0,,,1,161
31669586,Modern and Cozy East Village Garden Suite!,101520446,Liz,,Grandview-Woodland,49.28084,-123.05875,Entire home/apt,159,2,14,2019-09-13,3.89,1,152
31672484,"Decorated GuestHouse,quite, very close to downtown",38284213,Shabi,,South Cambie,49.24891,-123.12393,Entire home/apt,75,2,43,2019-09-08,5.51,1,49
31673521,#F#Vancouver West&15 mins to DT&Convenient Bus,229759476,Ray,,Arbutus Ridge,49.23663,-123.16879,Private room,46,1,61,2019-09-01,7.92,5,17
31676679,1BR in the hub of Vancouver,151398322,Lauren,,Downtown,49.27814,-123.10776,Entire home/apt,188,12,4,2019-06-28,0.63,1,1
31710193,Beautiful suite w/ amazing trendy Main St location,2457717,Romina,,Riley Park,49.25015,-123.10358,Entire home/apt,85,2,26,2019-09-02,4.00,1,0
31716181,Beautifully renovated heritage house in Point Grey,16977892,Gerry,,West Point Grey,49.26092,-123.2065,Entire home/apt,501,7,1,2019-08-17,0.94,1,89
31716422,Central Cozy Apartment,237906206,Antony D,,Downtown,49.28013,-123.12519,Entire home/apt,211,2,54,2019-09-09,7.64,1,112
31716749,"Gorgeous 2 bdrm coach house, centrally located!",237909611,Deborah,,Riley Park,49.23561,-123.10455,Entire home/apt,121,30,0,,,1,0
31720142,Luxurious and Perfectly Situated Kits Point Suite,237941083,Jordan,,Kitsilano,49.27353,-123.14977,Entire home/apt,350,2,13,2019-09-02,3.42,2,319
31720251,Brand New House!,58524381,Angna,,Hastings-Sunrise,49.2885,-123.05635,Private room,49,1,36,2019-09-10,4.62,1,70
31742610,Granville House B&B (full breakfast daily!),3282811,Randy & Pam,,Shaughnessy,49.24082,-123.13977,Private room,366,1,1,2019-04-13,0.19,3,43
31743265,"* New! * Charming, Cozy, DT Studio 2",228026518,Lin,,Downtown,49.27705,-123.12946,Entire home/apt,170,1,30,2019-08-21,3.98,2,257
31745251,CR2 Vancouver Special,238095145,Rick,,Renfrew-Collingwood,49.23725,-123.03786,Private room,58,2,22,2019-09-14,3.03,3,310
31758873,Beautiful Heritage Home in Kitsilano,1135259,Rami,,Kitsilano,49.27266,-123.15027,Entire home/apt,170,1,31,2019-09-12,4.84,2,0
31760440,Beautiful condo in the heart of downtown Vancouver,80275187,Milan,,Downtown,49.27852,-123.12233,Entire home/apt,250,2,20,2019-09-02,2.63,1,0
31779586,Quiet modern suite in Kitsilano,70791516,Brian,,Kitsilano,49.26466,-123.14762,Entire home/apt,130,3,13,2019-07-26,1.98,2,264
31799910,Collingwood Summerhouse - Near the Beach!,48452520,Maria,,Kitsilano,49.26615,-123.17758,Entire home/apt,350,2,16,2019-09-01,2.26,1,123
31803953,"Clean, quiet, newly renovated 2BR near UBC",12696827,Chris,,Dunbar Southlands,49.23542,-123.2044,Entire home/apt,85,30,1,2019-03-31,0.18,1,0
31806238,HostGreat Homes Coal Harbour Tiffany Blue+Parking,15284529,Judy,,West End,49.28688,-123.12616,Entire home/apt,328,1,16,2019-08-25,2.51,5,96
31807405,Coal Harbour,51670764,Mohsen,,Downtown,49.2892,-123.12465,Entire home/apt,150,30,0,,,2,179
31808407,"Stunning 3 bedroom unit, Yaletown Vancouver",95217850,Mauricio,,Downtown,49.27338,-123.12493,Entire home/apt,150,30,1,2019-08-31,1,15,199
31840862,Small Cozy room,129715726,Azad,,Sunset,49.21136,-123.08451,Private room,40,8,7,2019-03-21,0.95,1,0
31853839,Garden level suite in trendy Cedar Cottage,5123498,Trevor & Gemma,,Kensington-Cedar Cottage,49.24526,-123.07718,Entire home/apt,75,3,20,2019-09-04,3.19,1,153
31854395,"近UBC安静舒适的套房 A very nice and quiet suite ,near UBC",36301120,Claire,,Dunbar Southlands,49.23627,-123.19326,Entire home/apt,128,2,20,2019-08-31,3.06,1,77
31858869,"3583 Crowley Dr, Van (2 days reservation up)",238773028,Patrick,,Renfrew-Collingwood,49.23457,-123.02627,Entire home/apt,170,1,4,2019-07-03,0.52,2,259
31864754,APARTMENT DOWNTOWN! Close to everything!,34305941,Cali,,West End,49.28248,-123.12523,Entire home/apt,159,1,39,2019-08-28,5.32,1,71
31879477,Yaletown 3 level Townhome / Prime Location,238939614,Oksanna,,Downtown,49.27432,-123.1244,Entire home/apt,380,3,21,2019-08-26,2.89,2,124
31879567,Best location in vancouver.,51670764,Mohsen,,Downtown,49.28759,-123.1259,Entire home/apt,279,30,0,,,2,0
31879613,Olympic Village w/ dt views! Cozy Rm for 1 Female,34988036,Jenn,,Mount Pleasant,49.26983,-123.10989,Private room,79,3,36,2019-09-15,4.93,1,50
31881833,D19 - One bedroom and den by the water,30899,Rami,,West End,49.27687,-123.13344,Entire home/apt,91,30,0,,,38,90
31882813,CC's Home in Shannon Wall Center,62351578,Li,,Kerrisdale,49.21981,-123.14329,Entire home/apt,211,30,2,2019-08-02,0.52,2,364
31883931,D9 - Modern 1 bedroom downtown,30899,Rami,,Downtown,49.27539,-123.11306,Entire home/apt,95,30,0,,,38,147
31887174,Bright + Airy Renovated Artist Loft,12622806,Bridget,,Strathcona,49.26692,-123.09562,Entire home/apt,168,1,27,2019-09-09,7.11,1,249
31891305,"c KING bed, private room in a warm cosy Vancouver",239048811,Hoang,,Riley Park,49.25617,-123.09282,Private room,60,2,5,2019-08-16,0.73,4,0
31898791,Modern 3 Story Home on quiet street Cambie Village,12177673,Jennie,,Riley Park,49.25451,-123.1126,Entire home/apt,501,3,1,2019-08-26,1,1,14
31902362,Vancouver Special 3,156723063,Lan,,Riley Park,49.24806,-123.10101,Private room,90,3,20,2019-08-27,2.73,3,141
31908703,Award Winning Beach Home with Mountain Views,2486992,Alex,,West Point Grey,49.27198,-123.20981,Entire home/apt,1589,3,0,,,1,269
31908879,"2Bed/2Bath/Den, View!, Downtown,Parking",6315426,Bernd,,Downtown,49.29038,-123.12497,Entire home/apt,279,3,3,2019-09-02,1.76,1,0
31924875,2 bed Downtown Vancouver! Furnished with utilities,53360730,Joanna,,Downtown,49.27837,-123.12277,Entire home/apt,95,30,4,2019-08-13,0.69,1,305
31929412,Stunning 3 Bed Condo with Ocean Views & Fireplace,156941933,Natalya,,Downtown,49.28127,-123.10881,Entire home/apt,301,2,35,2019-09-12,5.41,1,205
31932927,Perfect Two Bedroom Suite,224494087,David,,Killarney,49.21412,-123.03598,Entire home/apt,99,1,16,2019-09-08,2.47,2,312
31934285,Self Contained suite for your stay in Vancouver,14953329,Da Ke,,Grandview-Woodland,49.28121,-123.0748,Entire home/apt,49,1,27,2019-09-11,3.86,1,51
31935126,Loft Perfection downtown Vancouver sleeps 4,239446980,Kerrie,,Downtown,49.27845,-123.12195,Entire home/apt,175,2,31,2019-09-09,4.04,1,70
31940262,"Comfy queen bed in retro 90s ""Vancouver Special""2",239048811,Hoang,,Riley Park,49.25535,-123.09278,Private room,60,2,3,2019-08-23,0.44,4,0
31940621,cozy queen bed in Mt. Pleasant home,239048811,Hoang,,Riley Park,49.25641,-123.09292,Private room,79,2,1,2019-02-25,0.15,4,0
31941008,Entire House 3 bdrm Mt Pleasant great for families,239048811,Hoang,,Riley Park,49.25484,-123.09366,Entire home/apt,160,6,10,2019-08-18,1.37,4,65
31960635,Vancouver Homestead Home,20377699,Steven,,Hastings-Sunrise,49.27479,-123.05521,Entire home/apt,68,1,1,2019-03-16,0.16,3,75
31985192,Private lovely Room in Downtown! Female Only!,218167491,Sarah,,Downtown,49.28115,-123.12081,Private room,49,30,1,2019-04-02,0.18,1,249
31995442,Upscale boutique suite,95217850,Mauricio,,Downtown,49.27591,-123.13239,Entire home/apt,160,30,0,,,15,16
31995646,Modern Mount Pleasant Apartment,153193137,Travis,,Mount Pleasant,49.26356,-123.09087,Entire home/apt,200,3,9,2019-09-13,3.97,1,33
32013288,Charming 8 bedroom home in Vancouver west,236592009,Sherry,,Oakridge,49.22553,-123.13475,Entire home/apt,580,2,15,2019-09-09,3.15,1,157
32014727,Vancouver House Convenient to Downtown,215026365,Cora,,Kensington-Cedar Cottage,49.25434,-123.08991,Entire home/apt,800,1,2,2019-05-27,0.35,1,89
32041648,Open & Contemporary 3 BR Family home,6883423,Deanna,,Mount Pleasant,49.25825,-123.08102,Entire home/apt,279,3,1,2019-03-28,0.17,1,0
32043949,Beautiful Character Home with Main Floor Bedroom,1413457,Lori,,Arbutus Ridge,49.24137,-123.15534,Private room,50,2,18,2019-09-07,2.76,1,145
32044207,Retro chic one bedroom condo Vancouver Yaletown,11423475,Gule,,Downtown,49.2785,-123.12055,Entire home/apt,83,30,0,,,4,259
32044559,Beautiful garden suite in lovely Mount Pleasant,240255045,Melanie,,Mount Pleasant,49.258,-123.07956,Entire home/apt,121,30,0,,,1,194
32061626,Bohemian Heritage House - Walk to Beach & Downtown,19595894,Rocio,,Kitsilano,49.26744,-123.16582,Private room,50,4,27,2019-09-06,3.86,1,26
32069175,"Luxury One Bedroom with Pool, Hot Tub and Parking",240491080,Taise,,Downtown Eastside,49.28051,-123.10554,Entire home/apt,200,2,26,2019-09-09,4.02,1,169
32069770,Room in beautiful Kitsilano Vancouver home,380131,Diane,,Kitsilano,49.26752,-123.16642,Private room,61,30,0,,,1,300
32072139,BRAND NEW HOUSE!,117826134,Suresh,,Hastings-Sunrise,49.28822,-123.0556,Entire home/apt,79,1,68,2019-09-15,9.27,1,129
32086999,PRIVATE SUITE IN VANCOUVER-CENTRAL BREAKFAST INCLD,240651814,Nav,,Hastings-Sunrise,49.26722,-123.03884,Entire home/apt,50,1,32,2019-09-14,4.44,1,307
32089495,furnished private bedroom,321947,Steve,,Grandview-Woodland,49.26628,-123.06023,Private room,90,1,18,2019-09-07,2.73,3,120
32089571,Vancouver downtown- Cozy Solarium private room,189439622,Claire,,Downtown,49.28035,-123.10719,Private room,200,2,37,2019-09-07,5.29,1,30
32092553,Budget cozy apartment in heart of downtown,184475321,Maria,,Downtown,49.28026,-123.12447,Entire home/apt,77,3,26,2019-08-31,3.51,1,180
32093210,House in Victoria St suite,65695410,Jian Feng,,Victoria-Fraserview,49.22585,-123.06262,Entire home/apt,90,30,40,2019-08-17,5.58,2,295
32095549,Spectacular Ocean View Luxury Urban Retreat,19748213,Charlie,,Downtown,49.2749,-123.13219,Entire home/apt,160,2,36,2019-08-26,5.05,9,9
32096058,Cozy New 2 Bedroom Suite in Convenient Location,122456701,Charles,,Kensington-Cedar Cottage,49.2406,-123.06128,Entire home/apt,101,2,7,2019-09-04,4.88,1,266
32097997,Entire 2-Bedroom Suite (WiFi + Free Parking),144714138,John,,Sunset,49.22236,-123.10595,Entire home/apt,121,1,15,2019-09-08,2.37,1,139
32107277,European-style Guest House near QE Park,3223934,Andre,,Riley Park,49.23519,-123.10365,Private room,65,30,1,2019-09-01,1,2,255
32109349,Two bedrooms basement,240887102,肇敏,,Oakridge,49.22543,-123.12253,Entire home/apt,101,1,14,2019-09-05,2.86,2,71
32112003,Private and Modern Condo in Mt. Pleasant,16022248,Skyler,,Riley Park,49.25257,-123.09142,Entire home/apt,150,1,5,2019-08-18,1.81,3,0
32127471,Small and simple room,208851751,Seema,,Dunbar Southlands,49.25663,-123.1822,Private room,101,2,2,2019-08-25,2,1,77
32128878,Cr2 Vancouver Special 2,238095145,Rick,,Renfrew-Collingwood,49.23622,-123.03792,Private room,42,3,20,2019-09-01,2.74,3,144
32135037,Cr2 Vancouver Special 3,238095145,Rick,,Renfrew-Collingwood,49.23626,-123.03951,Private room,34,2,9,2019-08-26,1.43,3,139
32141172,High rise apartment in central downtown.,200398776,Satasha,,West End,49.27936,-123.1299,Private room,70,2,27,2019-09-07,5.87,1,63
32147865,UPSCALE  2BED/2BATH  A/C HOME- HEART OF VANCOUVER,226214784,Veena,,Sunset,49.22244,-123.10158,Entire home/apt,128,1,66,2019-09-11,9.21,1,108
32148707,Studio by Davie St. Area & few blocks to the beach,64484613,Connie,,West End,49.28203,-123.1359,Entire home/apt,75,2,30,2019-09-10,4.71,2,53
32160848,1 bdr apt downtown,216510476,Forough,,Downtown,49.27461,-123.11899,Entire home/apt,128,1,0,,,1,0
32162289,Charming Apartment Near the Sea Wall,241277666,Ro,,Fairview,49.26655,-123.12266,Entire home/apt,166,2,35,2019-09-16,4.98,1,63
32164701,"Charming, bright, clean and cosy 2 bedroom suite",30236899,Mark,,Riley Park,49.24241,-123.09612,Entire home/apt,94,30,3,2019-09-06,1.20,1,133
32172374,Two-storied and cosy condominium in downtown.,198845436,Minsung,,Downtown,49.27987,-123.12228,Entire home/apt,150,1,46,2019-09-14,7.11,1,76
32184681,"New, Luxurious 3 br House in Mount Pleasant!",7429296,Michael,,Riley Park,49.25407,-123.10439,Entire home/apt,250,7,3,2019-08-24,0.82,1,0
32186644,"Cozy, charming, private space in Cambie Village",187202799,June,,South Cambie,49.25291,-123.11904,Entire home/apt,101,2,32,2019-09-10,5.39,1,118
32189735,Beautiful  large one bedroom loft,9311853,Mohammad,,Mount Pleasant,49.26838,-123.10027,Entire home/apt,150,5,20,2019-09-13,2.94,1,24
32190213,Renfrew Heights - new furnishings - location ,241540706,Lisa,,Hastings-Sunrise,49.26891,-123.04038,Entire home/apt,295,5,6,2019-05-18,0.85,1,258
32190848,NEW Alluring Guest Suite Near UBC - 2 BR,241546456,Jordan,,West Point Grey,49.25934,-123.19972,Entire home/apt,110,1,12,2019-09-06,1.91,1,98
32195144,LOCATION! 2 BED condo in HEART of downtown.,239549150,Stephanie,,Downtown,49.27626,-123.13217,Entire home/apt,189,5,8,2019-09-13,3.16,1,4
32214632,NEW!-Large Kits Point Beach House with Roof Deck,3167356,Kim,,Kitsilano,49.27531,-123.1494,Entire home/apt,220,1,36,2019-09-13,5.84,1,77
32238399,Location! Classic House with BIG backyard in Heart of Vancouver,230203248,Peng,,Kerrisdale,49.23332,-123.14238,Entire home/apt,400,3,9,2019-08-19,1.34,1,318
32238733,Live like a local! Downtown Vancouver City Views!,56384031,Maddi,,Downtown,49.28001,-123.12654,Entire home/apt,132,30,1,2019-04-07,0.18,3,194
32239730,Bliss and Crisp in the Heart of Kitsilano(30+days),45538510,Greg,,Kitsilano,49.26649,-123.15762,Entire home/apt,75,30,3,2019-09-01,0.84,1,26
32253557,Brick loft in Gastown,137726838,Danielle,,Downtown Eastside,49.28205,-123.10422,Entire home/apt,248,1,39,2019-09-04,5.49,3,55
32253921,NEW - King Sized Comfort Near Downtown,90158072,Tony & Annette,,Hastings-Sunrise,49.26318,-123.04786,Private room,79,2,3,2019-06-23,0.45,4,247
32257227,1BR @ Granville Entertainment District!  Sleeps 4!,242094816,Kelly,,Downtown,49.27878,-123.12318,Entire home/apt,168,1,48,2019-09-09,7.46,1,69
32259267,G#Vancouver West&15 mins to DT/YVR& Convenient Bus,229759476,Ray,,Arbutus Ridge,49.23579,-123.16705,Private room,38,1,50,2019-08-31,7.35,5,6
32269092,Shaughnessy Spacious House,209753119,Kelvin,,Shaughnessy,49.2352,-123.13557,Entire home/apt,599,2,0,,,4,0
32269717,Great View in Downtown Steps from Everything,101299564,Dean,,Downtown,49.27843,-123.12525,Entire home/apt,135,4,12,2019-09-01,1.76,1,102
32269725,Immaculate Downtown Modern Home w Spectacular View,208239856,Ian,,Downtown,49.28074,-123.10766,Entire home/apt,195,1,38,2019-09-15,10.46,1,141
32272216,1 bright bdrm with large shared bath,117119918,Kitty,,Kensington-Cedar Cottage,49.2395,-123.08799,Private room,29,30,0,,,6,248
32306848,A Luxury Stay in Coal Harbour,115816441,Aria,,Downtown,49.28741,-123.12317,Entire home/apt,95,90,0,,,1,185
32312468,One Super-Clean Private Bedroom in a Villa,168136421,Jairam,,Kensington-Cedar Cottage,49.23468,-123.08581,Private room,56,30,0,,,1,0
32315927,Vancity Cozy Getaway,94212936,Savannah,,Downtown,49.28842,-123.12287,Private room,101,1,44,2019-09-15,8.30,1,48
32320033,Modern Apartment in Main St Area,35043774,Megan,,Mount Pleasant,49.26586,-123.09917,Entire home/apt,75,3,9,2019-06-10,1.30,1,2
